% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
62308	1	1	1	2	0	28	6594	0	1	1	0
62308	1	1	1	2	1	28	6594	0	1	1	0
62309	1	1	1	2	0	28	6594	0	1	1	0
62309	1	1	1	2	1	28	6594	0	1	1	0
62310	1	1	1	2	0	28	6594	0	1	1	0
62310	1	1	1	2	1	28	6594	0	1	1	0
62311	1	1	1	2	0	28	6594	0	1	1	0
62311	1	1	1	2	1	28	6594	0	1	1	0
62312	1	1	1	2	0	28	6594	0	1	1	0
62312	1	1	1	2	1	28	6594	0	1	1	0
62313	1	1	1	2	0	28	6594	0	1	1	0
62313	1	1	1	2	1	28	6594	0	1	1	0
62314	1	1	1	2	0	28	6594	0	1	1	0
62314	1	1	1	2	1	28	6594	0	1	1	0
62321	1	1	1	2	0	28	6594	0	1	1	0
62321	1	1	1	2	1	28	6594	0	1	1	0
62327	1	1	1	2	0	28	6594	0	1	1	0
62327	1	1	1	2	1	28	6594	0	1	1	0
62328	1	1	1	2	0	28	6594	0	1	1	0
62328	1	1	1	2	1	28	6594	0	1	1	0
62329	1	1	1	2	0	28	6594	0	1	1	0
62329	1	1	1	2	1	28	6594	0	1	1	0
62330	1	1	1	2	0	28	6594	0	1	1	0
62330	1	1	1	2	1	28	6594	0	1	1	0
62331	1	1	1	2	0	28	6594	0	1	1	0
62331	1	1	1	2	1	28	6594	0	1	1	0
62332	1	1	1	2	0	28	6594	0	1	1	0
62332	1	1	1	2	1	28	6594	0	1	1	0
62333	1	1	1	2	0	28	6594	0	1	1	0
62333	1	1	1	2	1	28	6594	0	1	1	0
62334	1	1	1	2	0	28	6594	0	1	1	0
62334	1	1	1	2	1	28	6594	0	1	1	0
62335	1	1	1	2	0	28	6594	0	1	1	0
62335	1	1	1	2	1	28	6594	0	1	1	0
62336	1	1	1	2	0	28	6594	0	1	1	0
62336	1	1	1	2	1	28	6594	0	1	1	0
62337	1	1	1	2	0	28	6594	0	1	1	0
62337	1	1	1	2	1	28	6594	0	1	1	0
62338	1	1	1	2	0	28	6594	0	1	1	0
62338	1	1	1	2	1	28	6594	0	1	1	0
62339	1	1	1	2	0	28	6594	0	1	1	0
62339	1	1	1	2	1	28	6594	0	1	1	0
62340	1	1	1	2	0	28	6594	0	1	1	0
62340	1	1	1	2	1	28	6594	0	1	1	0
62341	1	1	1	2	0	28	6594	0	1	1	0
62341	1	1	1	2	1	28	6594	0	1	1	0
62342	1	1	1	2	0	28	6594	0	1	1	0
62342	1	1	1	2	1	28	6594	0	1	1	0
62343	1	1	1	2	0	28	6594	0	1	1	0
62343	1	1	1	2	1	28	6594	0	1	1	0
62344	1	1	1	2	0	28	6594	0	1	1	0
62344	1	1	1	2	1	28	6594	0	1	1	0
62345	1	1	1	2	0	28	6594	0	1	1	0
62345	1	1	1	2	1	28	6594	0	1	1	0
62346	1	1	1	2	0	28	6594	0	1	1	0
62346	1	1	1	2	1	28	6594	0	1	1	0
62347	1	1	1	2	0	28	6594	0	1	1	0
62347	1	1	1	2	1	28	6594	0	1	1	0
62348	1	1	1	2	0	28	6594	0	1	1	0
62348	1	1	1	2	1	28	6594	0	1	1	0
62349	1	1	1	2	0	28	6594	0	1	1	0
62349	1	1	1	2	1	28	6594	0	1	1	0
62350	1	1	1	2	0	28	6594	0	1	1	0
62350	1	1	1	2	1	28	6594	0	1	1	0
62351	1	1	1	2	0	28	6594	0	1	1	0
62351	1	1	1	2	1	28	6594	0	1	1	0
62352	1	1	1	2	0	28	6594	0	1	1	0
62352	1	1	1	2	1	28	6594	0	1	1	0
62353	1	1	1	2	0	28	6594	0	1	1	0
62353	1	1	1	2	1	28	6594	0	1	1	0
62354	1	1	1	2	0	28	6594	0	1	1	0
62354	1	1	1	2	1	28	6594	0	1	1	0
62355	1	1	1	2	0	28	6594	0	1	1	0
62355	1	1	1	2	1	28	6594	0	1	1	0
62356	1	1	1	2	0	28	6594	0	1	1	0
62356	1	1	1	2	1	28	6594	0	1	1	0
62357	1	1	1	2	0	28	6594	0	1	1	0
62357	1	1	1	2	1	28	6594	0	1	1	0
62358	1	1	1	2	0	28	6594	0	1	1	0
62358	1	1	1	2	1	28	6594	0	1	1	0
62359	1	1	1	2	0	28	6594	0	1	1	0
62359	1	1	1	2	1	28	6594	0	1	1	0
62360	1	1	1	2	0	28	6594	0	1	1	0
62360	1	1	1	2	1	28	6594	0	1	1	0
62361	1	1	1	2	0	28	6594	0	1	1	0
62361	1	1	1	2	1	28	6594	0	1	1	0
62362	1	1	1	2	0	28	6594	0	1	1	0
62362	1	1	1	2	1	28	6594	0	1	1	0
62363	1	1	1	2	0	28	6594	0	1	1	0
62363	1	1	1	2	1	28	6594	0	1	1	0
62364	1	1	1	2	0	28	6594	0	1	1	0
62364	1	1	1	2	1	28	6594	0	1	1	0
62365	1	1	1	2	0	28	6594	0	1	1	0
62365	1	1	1	2	1	28	6594	0	1	1	0
62366	1	1	1	2	0	28	6594	0	1	1	0
62366	1	1	1	2	1	28	6594	0	1	1	0
62367	1	1	1	2	0	28	6594	0	1	1	0
62367	1	1	1	2	1	28	6594	0	1	1	0
62368	1	1	1	2	0	28	6594	0	1	1	0
62368	1	1	1	2	1	28	6594	0	1	1	0
62369	1	1	1	2	0	28	6594	0	1	1	0
62369	1	1	1	2	1	28	6594	0	1	1	0
62370	1	1	1	2	0	28	6594	0	1	1	0
62370	1	1	1	2	1	28	6594	0	1	1	0
62371	1	1	1	2	0	28	6594	0	1	1	0
62371	1	1	1	2	1	28	6594	0	1	1	0
62372	1	1	1	2	0	28	6594	0	1	1	0
62372	1	1	1	2	1	28	6594	0	1	1	0
62373	1	1	1	2	0	28	6594	0	1	1	0
62373	1	1	1	2	1	28	6594	0	1	1	0
62374	1	1	1	2	0	28	6594	0	1	1	0
62374	1	1	1	2	1	28	6594	0	1	1	0
62375	1	1	1	2	0	28	6594	0	1	1	0
62375	1	1	1	2	1	28	6594	0	1	1	0
62376	1	1	1	2	0	28	6594	0	1	1	0
62376	1	1	1	2	1	28	6594	0	1	1	0
62377	1	1	1	2	0	28	6594	0	1	1	0
62377	1	1	1	2	1	28	6594	0	1	1	0
62378	1	1	1	2	0	28	6594	0	1	1	0
62378	1	1	1	2	1	28	6594	0	1	1	0
62379	1	1	1	2	0	28	6594	0	1	1	0
62379	1	1	1	2	1	28	6594	0	1	1	0
62380	1	1	1	2	0	28	6594	0	1	1	0
62380	1	1	1	2	1	28	6594	0	1	1	0
62381	1	1	1	2	0	28	6594	0	1	1	0
62381	1	1	1	2	1	28	6594	0	1	1	0
62382	1	1	1	2	0	28	6594	0	1	1	0
62382	1	1	1	2	1	28	6594	0	1	1	0
62383	1	1	1	2	0	28	6594	0	1	1	0
62383	1	1	1	2	1	28	6594	0	1	1	0
62384	1	1	1	2	0	28	6594	0	1	1	0
62384	1	1	1	2	1	28	6594	0	1	1	0
62385	1	1	1	2	0	28	6594	0	1	1	0
62385	1	1	1	2	1	28	6594	0	1	1	0
62386	1	1	1	2	0	28	6594	0	1	1	0
62386	1	1	1	2	1	28	6594	0	1	1	0
62387	1	1	1	2	0	28	6594	0	1	1	0
62387	1	1	1	2	1	28	6594	0	1	1	0
62388	1	1	1	2	0	28	6594	0	1	1	0
62388	1	1	1	2	1	28	6594	0	1	1	0
62389	1	1	1	2	0	28	6594	0	1	1	0
62389	1	1	1	2	1	28	6594	0	1	1	0
62390	1	1	1	2	0	28	6594	0	1	1	0
62390	1	1	1	2	1	28	6594	0	1	1	0
62391	1	1	1	2	0	28	6594	0	1	1	0
62391	1	1	1	2	1	28	6594	0	1	1	0
62392	1	1	1	2	0	28	6594	0	1	1	0
62392	1	1	1	2	1	28	6594	0	1	1	0
62393	1	1	1	2	0	28	6594	0	1	1	0
62393	1	1	1	2	1	28	6594	0	1	1	0
62394	1	1	1	2	0	28	6594	0	1	1	0
62394	1	1	1	2	1	28	6594	0	1	1	0
62395	1	1	1	2	0	28	6594	0	1	1	0
62395	1	1	1	2	1	28	6594	0	1	1	0
62396	1	1	1	2	0	28	6594	0	1	1	0
62396	1	1	1	2	1	28	6594	0	1	1	0
62397	1	1	1	2	0	28	6594	0	1	1	0
62397	1	1	1	2	1	28	6594	0	1	1	0
62398	1	1	1	2	0	28	6594	0	1	1	0
62398	1	1	1	2	1	28	6594	0	1	1	0
62399	1	1	1	2	0	28	6594	0	1	1	0
62399	1	1	1	2	1	28	6594	0	1	1	0
62400	1	1	1	2	0	28	6594	0	1	1	0
62400	1	1	1	2	1	28	6594	0	1	1	0
62401	1	1	1	2	0	28	6594	0	1	1	0
62401	1	1	1	2	1	28	6594	0	1	1	0
62402	1	1	1	2	0	28	6594	0	1	1	0
62402	1	1	1	2	1	28	6594	0	1	1	0
62403	1	1	1	2	0	28	6594	0	1	1	0
62403	1	1	1	2	1	28	6594	0	1	1	0
62404	1	1	1	2	0	28	6594	0	1	1	0
62404	1	1	1	2	1	28	6594	0	1	1	0
62405	1	1	1	2	0	28	6594	0	1	1	0
62405	1	1	1	2	1	28	6594	0	1	1	0
62406	1	1	1	2	0	28	6594	0	1	1	0
62406	1	1	1	2	1	28	6594	0	1	1	0
62407	1	1	1	2	0	28	6594	0	1	1	0
62407	1	1	1	2	1	28	6594	0	1	1	0
62408	1	1	1	2	0	28	6594	0	1	1	0
62408	1	1	1	2	1	28	6594	0	1	1	0
62409	1	1	1	2	0	28	6594	0	1	1	0
62409	1	1	1	2	1	28	6594	0	1	1	0
62410	1	1	1	2	0	28	6594	0	1	1	0
62410	1	1	1	2	1	28	6594	0	1	1	0
62411	1	1	1	2	0	28	6594	0	1	1	0
62411	1	1	1	2	1	28	6594	0	1	1	0
62412	1	1	1	2	0	28	6594	0	1	1	0
62412	1	1	1	2	1	28	6594	0	1	1	0
62413	1	1	1	2	0	28	6594	0	1	1	0
62413	1	1	1	2	1	28	6594	0	1	1	0
62414	1	1	1	2	0	28	6594	0	1	1	0
62414	1	1	1	2	1	28	6594	0	1	1	0
62415	1	1	1	2	0	28	6594	0	1	1	0
62415	1	1	1	2	1	28	6594	0	1	1	0
62416	1	1	1	2	0	28	6594	0	1	1	0
62416	1	1	1	2	1	28	6594	0	1	1	0
62417	1	1	1	2	0	28	6594	0	1	1	0
62417	1	1	1	2	1	28	6594	0	1	1	0
62418	1	1	1	2	0	28	6594	0	1	1	0
62418	1	1	1	2	1	28	6594	0	1	1	0
62419	1	1	1	2	0	28	6594	0	1	1	0
62419	1	1	1	2	1	28	6594	0	1	1	0
62420	1	1	1	2	0	28	6594	0	1	1	0
62420	1	1	1	2	1	28	6594	0	1	1	0
62421	1	1	1	2	0	28	6594	0	1	1	0
62421	1	1	1	2	1	28	6594	0	1	1	0
62422	1	1	1	2	0	28	6594	0	1	1	0
62422	1	1	1	2	1	28	6594	0	1	1	0
62423	1	1	1	2	0	28	6594	0	1	1	0
62423	1	1	1	2	1	28	6594	0	1	1	0
62424	1	1	1	2	0	28	6594	0	1	1	0
62424	1	1	1	2	1	28	6594	0	1	1	0
62425	1	1	1	2	0	28	6594	0	1	1	0
62425	1	1	1	2	1	28	6594	0	1	1	0
62426	1	1	1	2	0	28	6594	0	1	1	0
62426	1	1	1	2	1	28	6594	0	1	1	0
62427	1	1	1	2	0	28	6594	0	1	1	0
62427	1	1	1	2	1	28	6594	0	1	1	0
62428	1	1	1	2	0	28	6594	0	1	1	0
62428	1	1	1	2	1	28	6594	0	1	1	0
62429	1	1	1	2	0	28	6594	0	1	1	0
62429	1	1	1	2	1	28	6594	0	1	1	0
62430	1	1	1	2	0	28	6594	0	1	1	0
62430	1	1	1	2	1	28	6594	0	1	1	0
62431	1	1	1	2	0	28	6594	0	1	1	0
62431	1	1	1	2	1	28	6594	0	1	1	0
62432	1	1	1	2	0	28	6594	0	1	1	0
62432	1	1	1	2	1	28	6594	0	1	1	0
62433	1	1	1	2	0	28	6594	0	1	1	0
62433	1	1	1	2	1	28	6594	0	1	1	0
62434	1	1	1	2	0	28	6594	0	1	1	0
62434	1	1	1	2	1	28	6594	0	1	1	0
62435	1	1	1	2	0	28	6594	0	1	1	0
62435	1	1	1	2	1	28	6594	0	1	1	0
62436	1	1	1	2	0	28	6594	0	1	1	0
62436	1	1	1	2	1	28	6594	0	1	1	0
62437	1	1	1	2	0	28	6594	0	1	1	0
62437	1	1	1	2	1	28	6594	0	1	1	0
62438	1	1	1	2	0	28	6594	0	1	1	0
62438	1	1	1	2	1	28	6594	0	1	1	0
62439	1	1	1	2	0	28	6594	0	1	1	0
62439	1	1	1	2	1	28	6594	0	1	1	0
62440	1	1	1	2	0	28	6594	0	1	1	0
62440	1	1	1	2	1	28	6594	0	1	1	0
62441	1	1	1	2	0	28	6594	0	1	1	0
62441	1	1	1	2	1	28	6594	0	1	1	0
62442	1	1	1	2	0	28	6594	0	1	1	0
62442	1	1	1	2	1	28	6594	0	1	1	0
62443	1	1	1	2	0	28	6594	0	1	1	0
62443	1	1	1	2	1	28	6594	0	1	1	0
62444	1	1	1	2	0	28	6594	0	1	1	0
62444	1	1	1	2	1	28	6594	0	1	1	0
62445	1	1	1	2	0	28	6594	0	1	1	0
62445	1	1	1	2	1	28	6594	0	1	1	0
62446	1	1	1	2	0	28	6594	0	1	1	0
62446	1	1	1	2	1	28	6594	0	1	1	0
62447	1	1	1	2	0	28	6594	0	1	1	0
62447	1	1	1	2	1	28	6594	0	1	1	0
62448	1	1	1	2	0	28	6594	0	1	1	0
62448	1	1	1	2	1	28	6594	0	1	1	0
62449	1	1	1	2	0	28	6594	0	1	1	0
62449	1	1	1	2	1	28	6594	0	1	1	0
62450	1	1	1	2	0	28	6594	0	1	1	0
62450	1	1	1	2	1	28	6594	0	1	1	0
62451	1	1	1	2	0	28	6594	0	1	1	0
62451	1	1	1	2	1	28	6594	0	1	1	0
62452	1	1	1	2	0	28	6594	0	1	1	0
62452	1	1	1	2	1	28	6594	0	1	1	0
62453	1	1	1	2	0	28	6594	0	1	1	0
62453	1	1	1	2	1	28	6594	0	1	1	0
62454	1	1	1	2	0	28	6594	0	1	1	0
62454	1	1	1	2	1	28	6594	0	1	1	0
62455	1	1	1	2	0	28	6594	0	1	1	0
62455	1	1	1	2	1	28	6594	0	1	1	0
62456	1	1	1	2	0	28	6594	0	1	1	0
62456	1	1	1	2	1	28	6594	0	1	1	0
62457	1	1	1	2	0	28	6594	0	1	1	0
62457	1	1	1	2	1	28	6594	0	1	1	0
62458	1	1	1	2	0	28	6594	0	1	1	0
62458	1	1	1	2	1	28	6594	0	1	1	0
62459	1	1	1	2	0	28	6594	0	1	1	0
62459	1	1	1	2	1	28	6594	0	1	1	0
62460	1	1	1	2	0	28	6594	0	1	1	0
62460	1	1	1	2	1	28	6594	0	1	1	0
62461	1	1	1	2	0	28	6594	0	1	1	0
62461	1	1	1	2	1	28	6594	0	1	1	0
62462	1	1	1	2	0	28	6594	0	1	1	0
62462	1	1	1	2	1	28	6594	0	1	1	0
62463	1	1	1	2	0	28	6594	0	1	1	0
62463	1	1	1	2	1	28	6594	0	1	1	0
62464	1	1	1	2	0	28	6594	0	1	1	0
62464	1	1	1	2	1	28	6594	0	1	1	0
62465	1	1	1	2	0	28	6594	0	1	1	0
62465	1	1	1	2	1	28	6594	0	1	1	0
62466	1	1	1	2	0	28	6594	0	1	1	0
62466	1	1	1	2	1	28	6594	0	1	1	0
62467	1	1	1	2	0	28	6594	0	1	1	0
62467	1	1	1	2	1	28	6594	0	1	1	0
62468	1	1	1	2	0	28	6594	0	1	1	0
62468	1	1	1	2	1	28	6594	0	1	1	0
62469	1	1	1	2	0	28	6594	0	1	1	0
62469	1	1	1	2	1	28	6594	0	1	1	0
62470	1	1	1	2	0	28	6594	0	1	1	0
62470	1	1	1	2	1	28	6594	0	1	1	0
62471	1	1	1	2	0	28	6594	0	1	1	0
62471	1	1	1	2	1	28	6594	0	1	1	0
62472	1	1	1	2	0	28	6594	0	1	1	0
62472	1	1	1	2	1	28	6594	0	1	1	0
62473	1	1	1	2	0	28	6594	0	1	1	0
62473	1	1	1	2	1	28	6594	0	1	1	0
62474	1	1	1	2	0	28	6594	0	1	1	0
62474	1	1	1	2	1	28	6594	0	1	1	0
62475	1	1	1	2	0	28	6594	0	1	1	0
62475	1	1	1	2	1	28	6594	0	1	1	0
62476	1	1	1	2	0	28	6594	0	1	1	0
62476	1	1	1	2	1	28	6594	0	1	1	0
62477	1	1	1	2	0	28	6594	0	1	1	0
62477	1	1	1	2	1	28	6594	0	1	1	0
62478	1	1	1	2	0	28	6594	0	1	1	0
62478	1	1	1	2	1	28	6594	0	1	1	0
62479	1	1	1	2	0	28	6594	0	1	1	0
62479	1	1	1	2	1	28	6594	0	1	1	0
62480	1	1	1	2	0	28	6594	0	1	1	0
62480	1	1	1	2	1	28	6594	0	1	1	0
62481	1	1	1	2	0	28	6594	0	1	1	0
62481	1	1	1	2	1	28	6594	0	1	1	0
62482	1	1	1	2	0	28	6594	0	1	1	0
62482	1	1	1	2	1	28	6594	0	1	1	0
62483	1	1	1	2	0	28	6594	0	1	1	0
62483	1	1	1	2	1	28	6594	0	1	1	0
62484	1	1	1	2	0	28	6594	0	1	1	0
62484	1	1	1	2	1	28	6594	0	1	1	0
62485	1	1	1	2	0	28	6594	0	1	1	0
62485	1	1	1	2	1	28	6594	0	1	1	0
62486	1	1	1	2	0	28	6594	0	1	1	0
62486	1	1	1	2	1	28	6594	0	1	1	0
62487	1	1	1	2	0	28	6594	0	1	1	0
62487	1	1	1	2	1	28	6594	0	1	1	0
62488	1	1	1	2	0	28	6594	0	1	1	0
62488	1	1	1	2	1	28	6594	0	1	1	0
62489	1	1	1	2	0	28	6594	0	1	1	0
62489	1	1	1	2	1	28	6594	0	1	1	0
62490	1	1	1	2	0	28	6594	0	1	1	0
62490	1	1	1	2	1	28	6594	0	1	1	0
62491	1	1	1	2	0	28	6594	0	1	1	0
62491	1	1	1	2	1	28	6594	0	1	1	0
62492	1	1	1	2	0	28	6594	0	1	1	0
62492	1	1	1	2	1	28	6594	0	1	1	0
62493	1	1	1	2	0	28	6594	0	1	1	0
62493	1	1	1	2	1	28	6594	0	1	1	0
62494	1	1	1	2	0	28	6594	0	1	1	0
62494	1	1	1	2	1	28	6594	0	1	1	0
62495	1	1	1	2	0	28	6594	0	1	1	0
62495	1	1	1	2	1	28	6594	0	1	1	0
62496	1	1	1	2	0	28	6594	0	1	1	0
62496	1	1	1	2	1	28	6594	0	1	1	0
62497	1	1	1	2	0	28	6594	0	1	1	0
62497	1	1	1	2	1	28	6594	0	1	1	0
62498	1	1	1	2	0	28	6594	0	1	1	0
62498	1	1	1	2	1	28	6594	0	1	1	0
62499	1	1	1	2	0	28	6594	0	1	1	0
62499	1	1	1	2	1	28	6594	0	1	1	0
62500	1	1	1	2	0	28	6594	0	1	1	0
62500	1	1	1	2	1	28	6594	0	1	1	0
62501	1	1	1	2	0	28	6594	0	1	1	0
62501	1	1	1	2	1	28	6594	0	1	1	0
62502	1	1	1	2	0	28	6594	0	1	1	0
62502	1	1	1	2	1	28	6594	0	1	1	0
62503	1	1	1	2	0	28	6594	0	1	1	0
62503	1	1	1	2	1	28	6594	0	1	1	0
62504	1	1	1	2	0	28	6594	0	1	1	0
62504	1	1	1	2	1	28	6594	0	1	1	0
62505	1	1	1	2	0	28	6594	0	1	1	0
62505	1	1	1	2	1	28	6594	0	1	1	0
62506	1	1	1	2	0	28	6594	0	1	1	0
62506	1	1	1	2	1	28	6594	0	1	1	0
62507	1	1	1	2	0	28	6594	0	1	1	0
62507	1	1	1	2	1	28	6594	0	1	1	0
62508	1	1	1	2	0	28	6594	0	1	1	0
62508	1	1	1	2	1	28	6594	0	1	1	0
62509	1	1	1	2	0	28	6594	0	1	1	0
62509	1	1	1	2	1	28	6594	0	1	1	0
62510	1	1	1	2	0	28	6594	0	1	1	0
62510	1	1	1	2	1	28	6594	0	1	1	0
62511	1	1	1	2	0	28	6594	0	1	1	0
62511	1	1	1	2	1	28	6594	0	1	1	0
62512	1	1	1	2	0	28	6594	0	1	1	0
62512	1	1	1	2	1	28	6594	0	1	1	0
62513	1	1	1	2	0	28	6594	0	1	1	0
62513	1	1	1	2	1	28	6594	0	1	1	0
62514	1	1	1	2	0	28	6594	0	1	1	0
62514	1	1	1	2	1	28	6594	0	1	1	0
62515	1	1	1	2	0	28	6594	0	1	1	0
62515	1	1	1	2	1	28	6594	0	1	1	0
62516	1	1	1	2	0	28	6594	0	1	1	0
62516	1	1	1	2	1	28	6594	0	1	1	0
62517	1	1	1	2	0	28	6594	0	1	1	0
62517	1	1	1	2	1	28	6594	0	1	1	0
62518	1	1	1	2	0	28	6594	0	1	1	0
62518	1	1	1	2	1	28	6594	0	1	1	0
62519	1	1	1	2	0	28	6594	0	1	1	0
62519	1	1	1	2	1	28	6594	0	1	1	0
62520	1	1	1	2	0	28	6594	0	1	1	0
62520	1	1	1	2	1	28	6594	0	1	1	0
62521	1	1	1	2	0	28	6594	0	1	1	0
62521	1	1	1	2	1	28	6594	0	1	1	0
62522	1	1	1	2	0	28	6594	0	1	1	0
62522	1	1	1	2	1	28	6594	0	1	1	0
62523	1	1	1	2	0	28	6594	0	1	1	0
62523	1	1	1	2	1	28	6594	0	1	1	0
62524	1	1	1	2	0	28	6594	0	1	1	0
62524	1	1	1	2	1	28	6594	0	1	1	0
62525	1	1	1	2	0	28	6594	0	1	1	0
62525	1	1	1	2	1	28	6594	0	1	1	0
62526	1	1	1	2	0	28	6594	0	1	1	0
62526	1	1	1	2	1	28	6594	0	1	1	0
62527	1	1	1	2	0	28	6594	0	1	1	0
62527	1	1	1	2	1	28	6594	0	1	1	0
62528	1	1	1	2	0	28	6594	0	1	1	0
62528	1	1	1	2	1	28	6594	0	1	1	0
62529	1	1	1	2	0	28	6594	0	1	1	0
62529	1	1	1	2	1	28	6594	0	1	1	0
62530	1	1	1	2	0	28	6594	0	1	1	0
62530	1	1	1	2	1	28	6594	0	1	1	0
62531	1	1	1	2	0	28	6594	0	1	1	0
62531	1	1	1	2	1	28	6594	0	1	1	0
62532	1	1	1	2	0	28	6594	0	1	1	0
62532	1	1	1	2	1	28	6594	0	1	1	0
62533	1	1	1	2	0	28	6594	0	1	1	0
62533	1	1	1	2	1	28	6594	0	1	1	0
62534	1	1	1	2	0	28	6594	0	1	1	0
62534	1	1	1	2	1	28	6594	0	1	1	0
62535	1	1	1	2	0	28	6594	0	1	1	0
62535	1	1	1	2	1	28	6594	0	1	1	0
62536	1	1	1	2	0	28	6594	0	1	1	0
62536	1	1	1	2	1	28	6594	0	1	1	0
62537	1	1	1	2	0	28	6594	0	1	1	0
62537	1	1	1	2	1	28	6594	0	1	1	0
62538	1	1	1	2	0	28	6594	0	1	1	0
62538	1	1	1	2	1	28	6594	0	1	1	0
62539	1	1	1	2	0	28	6594	0	1	1	0
62539	1	1	1	2	1	28	6594	0	1	1	0
62540	1	1	1	2	0	28	6594	0	1	1	0
62540	1	1	1	2	1	28	6594	0	1	1	0
62541	1	1	1	2	0	28	6594	0	1	1	0
62541	1	1	1	2	1	28	6594	0	1	1	0
62542	1	1	1	2	0	28	6594	0	1	1	0
62542	1	1	1	2	1	28	6594	0	1	1	0
62543	1	1	1	2	0	28	6594	0	1	1	0
62543	1	1	1	2	1	28	6594	0	1	1	0
62544	1	1	1	2	0	28	6594	0	1	1	0
62544	1	1	1	2	1	28	6594	0	1	1	0
62545	1	1	1	2	0	28	6594	0	1	1	0
62545	1	1	1	2	1	28	6594	0	1	1	0
62546	1	1	1	2	0	28	6594	0	1	1	0
62546	1	1	1	2	1	28	6594	0	1	1	0
62547	1	1	1	2	0	28	6594	0	1	1	0
62547	1	1	1	2	1	28	6594	0	1	1	0
62548	1	1	1	2	0	28	6594	0	1	1	0
62548	1	1	1	2	1	28	6594	0	1	1	0
62549	1	1	1	2	0	28	6594	0	1	1	0
62549	1	1	1	2	1	28	6594	0	1	1	0
62550	1	1	1	2	0	28	6594	0	1	1	0
62550	1	1	1	2	1	28	6594	0	1	1	0
62551	1	1	1	2	0	28	6594	0	1	1	0
62551	1	1	1	2	1	28	6594	0	1	1	0
62552	1	1	1	2	0	28	6594	0	1	1	0
62552	1	1	1	2	1	28	6594	0	1	1	0
62553	1	1	1	2	0	28	6594	0	1	1	0
62553	1	1	1	2	1	28	6594	0	1	1	0
62554	1	1	1	2	0	28	6594	0	1	1	0
62554	1	1	1	2	1	28	6594	0	1	1	0
62555	1	1	1	2	0	28	6594	0	1	1	0
62555	1	1	1	2	1	28	6594	0	1	1	0
62556	1	1	1	2	0	28	6594	0	1	1	0
62556	1	1	1	2	1	28	6594	0	1	1	0
62557	1	1	1	2	0	28	6594	0	1	1	0
62557	1	1	1	2	1	28	6594	0	1	1	0
62558	1	1	1	2	0	28	6594	0	1	1	0
62558	1	1	1	2	1	28	6594	0	1	1	0
62559	1	1	1	2	0	28	6594	0	1	1	0
62559	1	1	1	2	1	28	6594	0	1	1	0
62560	1	1	1	2	0	28	6594	0	1	1	0
62560	1	1	1	2	1	28	6594	0	1	1	0
62561	1	1	1	2	0	28	6594	0	1	1	0
62561	1	1	1	2	1	28	6594	0	1	1	0
62562	1	1	1	2	0	28	6594	0	1	1	0
62562	1	1	1	2	1	28	6594	0	1	1	0
62563	1	1	1	2	0	28	6594	0	1	1	0
62563	1	1	1	2	1	28	6594	0	1	1	0
62564	1	1	1	2	0	28	6594	0	1	1	0
62564	1	1	1	2	1	28	6594	0	1	1	0
62565	1	1	1	2	0	28	6594	0	1	1	0
62565	1	1	1	2	1	28	6594	0	1	1	0
62566	1	1	1	2	0	28	6594	0	1	1	0
62566	1	1	1	2	1	28	6594	0	1	1	0
62567	1	1	1	2	0	28	6594	0	1	1	0
62567	1	1	1	2	1	28	6594	0	1	1	0
62568	1	1	1	2	0	28	6594	0	1	1	0
62568	1	1	1	2	1	28	6594	0	1	1	0
62569	1	1	1	2	0	28	6594	0	1	1	0
62569	1	1	1	2	1	28	6594	0	1	1	0
62570	1	1	1	2	0	28	6594	0	1	1	0
62570	1	1	1	2	1	28	6594	0	1	1	0
62571	1	1	1	2	0	28	6594	0	1	1	0
62571	1	1	1	2	1	28	6594	0	1	1	0
62572	1	1	1	2	0	28	6594	0	1	1	0
62572	1	1	1	2	1	28	6594	0	1	1	0
62573	1	1	1	2	0	28	6594	0	1	1	0
62573	1	1	1	2	1	28	6594	0	1	1	0
62574	1	1	1	2	0	28	6594	0	1	1	0
62574	1	1	1	2	1	28	6594	0	1	1	0
62575	1	1	1	2	0	28	6594	0	1	1	0
62575	1	1	1	2	1	28	6594	0	1	1	0
62576	1	1	1	2	0	28	6594	0	1	1	0
62576	1	1	1	2	1	28	6594	0	1	1	0
62577	1	1	1	2	0	28	6594	0	1	1	0
62577	1	1	1	2	1	28	6594	0	1	1	0
62578	1	1	1	2	0	28	6594	0	1	1	0
62578	1	1	1	2	1	28	6594	0	1	1	0
62579	1	1	1	2	0	28	6594	0	1	1	0
62579	1	1	1	2	1	28	6594	0	1	1	0
62580	1	1	1	2	0	28	6594	0	1	1	0
62580	1	1	1	2	1	28	6594	0	1	1	0
62581	1	1	1	2	0	28	6594	0	1	1	0
62581	1	1	1	2	1	28	6594	0	1	1	0
62582	1	1	1	2	0	28	6594	0	1	1	0
62582	1	1	1	2	1	28	6594	0	1	1	0
62583	1	1	1	2	0	28	6594	0	1	1	0
62583	1	1	1	2	1	28	6594	0	1	1	0
62584	1	1	1	2	0	28	6594	0	1	1	0
62584	1	1	1	2	1	28	6594	0	1	1	0
62585	1	1	1	2	0	28	6594	0	1	1	0
62585	1	1	1	2	1	28	6594	0	1	1	0
62586	1	1	1	2	0	28	6594	0	1	1	0
62586	1	1	1	2	1	28	6594	0	1	1	0
